GeneSymbol,miRNA,mirDIPscore,r_values, p_values,false_discovery_rate
ASAP1,hsa-miR-429,0.679500094788088,-0.229669411578507,1.5696126024479e-07,3.69941746097413e-06
BCL2L2,hsa-miR-760,0.679392410017202,-0.249694945778769,1.09154982582663e-08,3.40344610162756e-07
NIPA1,hsa-miR-106b-5p,0.679290057613722,-0.114109447762409,0.00990696046258541,0.0425469896447083
NR2C2,hsa-miR-196b-5p,0.679262351065496,-0.170560956190441,0.00010849847570084,0.00106808278711906
BTBD3,hsa-miR-155-5p,0.679260697291628,-0.153854915861894,0.000488855955927145,0.00373124271670618
FRMD6,hsa-miR-429,0.679224914996097,-0.193706074262188,1.05510948407395e-05,0.00014753906943968
DNAJC3,hsa-miR-429,0.679172937690997,-0.134915287326865,0.00226331229162998,0.0130685088056135
TRIM23,hsa-miR-155-5p,0.679168037525561,-0.113220065280795,0.0105025800280339,0.0445181424700293
RLIM,hsa-miR-106b-5p,0.679136570004442,-0.129123641277451,0.00348792503983271,0.0185435326844106
KITLG,hsa-miR-590-3p,0.679102010122729,-0.176230986387863,6.29553877031548e-05,0.000676543489935009
CASZ1,hsa-miR-16-5p,0.679079355433346,-0.126237974193568,0.00429975127236994,0.0219296182019475
ZNRF3,hsa-miR-15a-5p,0.678899832883232,-0.127067770284813,0.00405037047413026,0.0208996734911047
ZDHHC21,hsa-miR-576-5p,0.67882507802479,-0.145256144696457,0.00100272769045577,0.00676597146524562
STX12,hsa-miR-130b-3p,0.678786860040839,-0.182332467377472,3.43815047671913e-05,0.000405871836163617
CTNND1,hsa-miR-34a-5p,0.678688266771985,-0.181588818674046,3.70517206465758e-05,0.000432235649369541
CTCF,hsa-miR-149-5p,0.678559163085741,-0.162186186519129,0.000235003595561795,0.00203928399217252
KIAA1522,hsa-miR-106b-5p,0.678528848182149,-0.111779421227025,0.0115349298496644,0.0478904233643946
PRPF40A,hsa-miR-30b-5p,0.678457445533106,-0.145775462953541,0.000961183325900361,0.00653467744332284
ACSL1,hsa-miR-142-3p,0.678453277675455,-0.187910216537512,1.94332667829513e-05,0.000248553035353455
P3H2,hsa-miR-199b-5p,0.678401213590152,-0.113700597185903,0.0101769370524389,0.0434427986524588
WDR72,hsa-miR-590-3p,0.678329198681839,-0.194044509655647,1.01756577728877e-05,0.00014315381092826
SLC16A2,hsa-miR-200b-3p,0.678285223012431,-0.215252508049484,9.25777614170483e-07,1.78524310506475e-05
TMEM170B,hsa-miR-200c-3p,0.67809188753569,-0.127637323340428,0.00388685678085613,0.0202316029952012
RORA,hsa-miR-142-5p,0.678091803831562,-0.203280311272316,3.69467763886812e-06,5.99533896967418e-05
YWHAQ,hsa-miR-200b-3p,0.678081533179457,-0.118213051190384,0.00752990837319944,0.0342210812460248
CCNT2,hsa-miR-507,0.678078520449713,-0.121496289503035,0.0060102099138397,0.0286222766916502
RCHY1,hsa-miR-590-3p,0.678066436377304,-0.160099831410186,0.000283274567308717,0.00237776703682505
TUBGCP3,hsa-miR-30b-5p,0.678042292193365,-0.151396909765295,0.000602630539400853,0.00443118477778128
UBE2R2,hsa-miR-429,0.6779496129543,-0.208523183200883,2.03543418682455e-06,3.57706520254964e-05
SESTD1,hsa-miR-21-5p,0.677917973294068,-0.390403499884357,5.14315860955788e-20,7.46224311433159e-18
LMNB2,hsa-miR-122-5p,0.677779515791965,-0.144397571947456,0.00107506294031359,0.00715774590302523
RNF145,hsa-miR-362-5p,0.677691379606304,-0.23481266138492,8.09513831012374e-08,2.05098198051466e-06
UBE2D3,hsa-miR-154-5p,0.677654836517366,-0.119368279245655,0.00695991803821684,0.0321366470523478
BAHD1,hsa-miR-21-5p,0.677654455318547,-0.447620917596505,1.69486934669612e-26,4.20119117468744e-24
LRP6,hsa-miR-590-5p,0.677573305908004,-0.126113412042611,0.0043383616275731,0.0220965052932015
RAD23B,hsa-miR-106b-5p,0.677572644556078,-0.224801443028383,2.8961873465404e-07,6.40303361795679e-06
HNRNPU,hsa-miR-590-3p,0.67755057373035,-0.178562557212192,5.00803375643192e-05,0.000557652456097282
STX7,hsa-miR-590-3p,0.677543699916754,-0.13405971015672,0.00241517740951371,0.0137721938557073
WSB1,hsa-miR-503-5p,0.677491891079715,-0.151803265198033,0.000582266494897136,0.00430617612081804
MAPRE1,hsa-miR-30b-5p,0.677461450888456,-0.181670347380897,3.67496678350753e-05,0.000429172070667228
LIF,hsa-miR-181a-5p,0.677460112901496,-0.1232746445884,0.00530767109356396,0.0259628766097026
ATL1,hsa-miR-141-3p,0.677422080932525,-0.161385547863969,0.000252537579262807,0.00216314816594931
SLC33A1,hsa-miR-199a-3p,0.677409484163688,-0.157820002198086,0.000346527731586687,0.00280756866173778
FRMD4A,hsa-miR-200c-3p,0.677374572285422,-0.14323648907605,0.00118054977648008,0.00772211262184474
SEH1L,hsa-miR-34a-5p,0.67736161258644,-0.131574586556129,0.00291051908428943,0.0160379210914628
ZCCHC3,hsa-miR-21-5p,0.677326744354605,-0.364573928826398,1.77579757307613e-17,1.96981386653413e-15
TMEM260,hsa-miR-21-5p,0.677321470413237,-0.242395716127163,2.96455893117378e-08,8.35744491638519e-07
TFAM,hsa-miR-590-3p,0.677164148619085,-0.167969746257329,0.000138353358471056,0.00131246933677128
CD2AP,hsa-miR-450b-5p,0.677033534722792,-0.138749564253255,0.00168416409866672,0.0103005490607416
CREB1,hsa-miR-106b-5p,0.677033524731269,-0.130624892011284,0.00312305274901726,0.0169642267280268
PTPN11,hsa-miR-429,0.677018564971999,-0.112118565771418,0.0112841392024852,0.0470736998173678
ACVR2A,hsa-miR-142-3p,0.676951074222601,-0.294215071699623,1.21335764660207e-11,6.61498759458639e-10
ANGPTL1,hsa-miR-590-3p,0.676908239602291,-0.122204404973078,0.00572102971403554,0.0275440674020847
SCAF4,hsa-miR-30b-5p,0.676900853072088,-0.114104082702309,0.0099104615787167,0.0425536285393518
LOX,hsa-miR-30b-5p,0.67685548758974,-0.12343560063353,0.00524788753128324,0.0257189977201937
SLC9A2,hsa-miR-93-5p,0.676785463126554,-0.147287722216195,0.000849087603647969,0.00588972355256218
SOWAHC,hsa-miR-199a-3p,0.676723209617014,-0.131904306533086,0.00283986584771976,0.0157178435388418
RNF14,hsa-miR-199a-3p,0.676669942743885,-0.140845925329257,0.00142838026483114,0.00902214323533751
SCAMP2,hsa-miR-93-5p,0.676578573490651,-0.166571821946678,0.000157507870594225,0.00146468052147688
SNAI2,hsa-miR-200b-3p,0.676544935833265,-0.276248729965704,2.19279972861544e-10,9.72752062244089e-09
MCFD2,hsa-miR-34a-5p,0.676503492289608,-0.133062360106438,0.0026039118045864,0.0146435387468466
ERG,hsa-miR-590-5p,0.676449191613406,-0.15463906541862,0.000456990161682704,0.00353137021829204
ZHX3,hsa-miR-214-3p,0.676436453829808,-0.123109378731938,0.00536969291769587,0.0262061821732892
PLAG1,hsa-miR-122-5p,0.676386950524205,-0.119890048727857,0.00671538654014909,0.0312435304000147
ADCY9,hsa-miR-193a-3p,0.676279520659533,-0.167033878759515,0.000150917185405142,0.0014137832542542
TWSG1,hsa-miR-590-3p,0.676133086559521,-0.112918354612944,0.0107117332278595,0.0451951993481919
FAM219A,hsa-miR-200c-3p,0.67610642526363,-0.128260204593946,0.00371489658868428,0.0195298138551353
PHACTR2,hsa-miR-429,0.676044931219671,-0.166864012266773,0.000153309446505177,0.00143138801800089
SYNCRIP,hsa-miR-141-3p,0.675932030830114,-0.133558399134288,0.00250842453274932,0.0142144572607551
TMEM245,hsa-miR-590-3p,0.675925915783135,-0.271089719630234,4.84740246736122e-10,2.00335982412956e-08
BRD4,hsa-miR-204-5p,0.675857324064961,-0.113067615358262,0.0106078049393705,0.0448523514878931
EXOC5,hsa-miR-590-3p,0.67573069715799,-0.130811262442093,0.00308026409706442,0.016778704435819
TMEM181,hsa-miR-204-5p,0.675700737198935,-0.151076624432462,0.000619144895406217,0.00453117958358421
WNK1,hsa-miR-106b-5p,0.675671597770176,-0.16869454606579,0.000129305346706223,0.00124069740039483
USP22,hsa-miR-30b-5p,0.675646572691874,-0.117669564117782,0.00781222440487401,0.0352684465354124
ATRX,hsa-miR-429,0.675472620536686,-0.147735639540513,0.000818284116535079,0.00570943194059737
APAF1,hsa-miR-200c-3p,0.675428303029025,-0.112692024608379,0.0108710461902504,0.0457202405631395
LYRM1,hsa-miR-181a-5p,0.675378726374648,-0.161842739402624,0.00024238077509623,0.00209013322643803
DNAJC8,hsa-miR-141-3p,0.675370412543129,-0.190081330048631,1.54923380177429e-05,0.000205415528014469
KLF9,hsa-miR-21-5p,0.675256802688573,-0.40446252181367,1.70669520388129e-21,2.87490957733676e-19
SRM,hsa-miR-141-3p,0.675249729260871,-0.111832793296558,0.0114951381603472,0.0477644308249975
MBNL1,hsa-miR-429,0.675246638714137,-0.163549338238142,0.000207745373718567,0.00184376772508825
PHLDB1,hsa-miR-429,0.67520778994978,-0.141314671626504,0.00137630707267354,0.0087531842801981
GPR85,hsa-miR-506-3p,0.675187519161981,-0.132616017385861,0.00269265236195959,0.0150484846553191
PATZ1,hsa-miR-185-5p,0.675154740198391,-0.174396295851803,7.5220511826787e-05,0.000787128152319195
TFAP2B,hsa-miR-204-5p,0.675087224019509,-0.135894706662985,0.00210020502586527,0.0122910675758098
ARHGEF12,hsa-miR-142-5p,0.675052474408454,-0.279659617400393,1.28598112793342e-10,5.96750082641614e-09
NDFIP2,hsa-miR-590-3p,0.674969634270586,-0.138180524964245,0.00176050475584107,0.0106816061623147
DGKB,hsa-miR-185-5p,0.674950255081974,-0.173759468589676,7.99809301550782e-05,0.000827552045033308
TTC28,hsa-miR-33a-5p,0.674900159681378,-0.180310805956741,4.2104803658061e-05,0.000481327925671067
EDA2R,hsa-miR-106b-5p,0.674897897271406,-0.123703938574582,0.00514956665863231,0.0253364174462653
RRP15,hsa-miR-590-3p,0.674894441342255,-0.136658200069323,0.00198059218152153,0.0117306792455763
NOTCH1,hsa-miR-200b-3p,0.674848946427848,-0.25210851161859,7.78964451754846e-09,2.52202778075153e-07
CDC14A,hsa-miR-590-3p,0.674790090133736,-0.203712327538061,3.51959973593288e-06,5.75846946421206e-05
TPRG1L,hsa-miR-106b-5p,0.674787241032917,-0.212045201904738,1.35196263322411e-06,2.50030370194053e-05
SRGAP2,hsa-miR-185-5p,0.674782046135381,-0.202716308344922,3.93580138481166e-06,6.34309886096616e-05
UGT1A9,hsa-miR-141-3p,0.674730053857435,-0.130281239098858,0.0032033710423089,0.0173130511083829
PITPNC1,hsa-miR-185-5p,0.674729508257269,-0.228396919321866,1.84462778876763e-07,4.27992978077007e-06
ZNF800,hsa-miR-590-3p,0.674657293956612,-0.111242370276084,0.011942162996659,0.0492019647497514
MTM1,hsa-miR-214-3p,0.674582077380233,-0.119408527721872,0.00694077529107392,0.0320632231968111
SOCS5,hsa-miR-200a-3p,0.67455458273513,-0.154968305427271,0.000444195800698108,0.00344901671368822
TMBIM6,hsa-miR-106b-5p,0.674526073146732,-0.230903048684048,1.34099629885675e-07,3.21632213464831e-06
WDR82,hsa-miR-106b-5p,0.674475957364657,-0.176419945188998,6.18054764080079e-05,0.000666159700056121
GATAD2B,hsa-miR-106b-5p,0.674391826210558,-0.137476887407772,0.00185928504894216,0.0111559153317042
SLC23A2,hsa-miR-200a-3p,0.674365421220584,-0.206039697493633,2.70480279850801e-06,4.59409980318379e-05
CFAP97,hsa-miR-141-3p,0.674345430577093,-0.133328866954332,0.00255220518201125,0.0144115958432931
SP1,hsa-miR-138-5p,0.674332906214412,-0.169751437074504,0.000117103271924465,0.00114030817398447
RAB43,hsa-miR-34a-5p,0.674270710703103,-0.111196622585249,0.0119774328406591,0.0493006122803208
SEC24A,hsa-miR-429,0.67425663460783,-0.167417976540794,0.000145636437302477,0.00137080406836614
RARB,hsa-miR-130b-3p,0.674246903627931,-0.250579481271666,9.64985165055776e-09,3.05077732978035e-07
LCA5,hsa-miR-200c-3p,0.674034239768668,-0.128674476436491,0.00360437714018656,0.0190463318428991
NFIX,hsa-miR-185-5p,0.673832106585708,-0.173603611820037,8.11885010702128e-05,0.00083821350184615
AHR,hsa-miR-502-3p,0.673779579806366,-0.130104507797248,0.0032454032313961,0.0175030127786123
CREBRF,hsa-miR-590-3p,0.673760505161533,-0.206657467203693,2.52092705929039e-06,4.32821459037333e-05
PHLDB1,hsa-miR-200b-3p,0.673734397887366,-0.175251040712701,6.92499074199194e-05,0.000734324344730149
ATP6V1A,hsa-miR-142-3p,0.673717320926568,-0.135630226850572,0.0021431564101841,0.0124960614179614
NUDT12,hsa-miR-590-3p,0.67366422805562,-0.12272059602254,0.00551817784581126,0.0267675193640933
CLCN3,hsa-miR-155-5p,0.673620623813845,-0.163496197707068,0.000208750045202817,0.00185057127648718
LRRC32,hsa-miR-142-3p,0.673594312685811,-0.158227582951332,0.00033433031686222,0.00272395600631275
CYFIP1,hsa-miR-590-3p,0.673515744613132,-0.14997934654542,0.000678958475896919,0.00489517679918842
CRIM1,hsa-miR-199b-3p,0.673485771018039,-0.144629759648468,0.00105504039672533,0.00704945265202364
MEIS1,hsa-miR-142-5p,0.67340412492887,-0.188081705663188,1.90902562109193e-05,0.000245087718305782
MED1,hsa-miR-141-3p,0.673173318967718,-0.11634263347112,0.00854160839609361,0.0378172333843176
KATNAL1,hsa-miR-429,0.673162654607297,-0.21998396923606,5.23923040632373e-07,1.08264826121408e-05
IRS2,hsa-miR-532-5p,0.67315335210076,-0.140955323885389,0.00141606766492593,0.00895216703432928
PABPC1,hsa-miR-502-5p,0.673039760365108,-0.123921157898565,0.00507119502128972,0.0250391260867873
IPO7,hsa-miR-106b-5p,0.672985568796079,-0.122146414500942,0.00574423265671738,0.0276203785018236
ADGRL2,hsa-miR-200a-3p,0.672963872296075,-0.114182470449661,0.00985941664233304,0.0423896483676569
GABRG1,hsa-miR-590-3p,0.672912694068249,-0.131167243831858,0.00300001282144858,0.0164309818433628
NRXN2,hsa-miR-34a-5p,0.672907367907014,-0.239494558980672,4.37125411441283e-08,1.18473506904651e-06
RSL24D1,hsa-miR-200a-3p,0.672879724849602,-0.131100526887096,0.00301490689644688,0.0164970150680121
LRRC40,hsa-miR-30b-5p,0.67287852719175,-0.111581593464828,0.011683485986764,0.0483798309717905
LDB2,hsa-miR-142-5p,0.672644405248378,-0.31300882254417,4.69135775785737e-13,3.19264645712648e-11
SNRK,hsa-miR-200a-3p,0.672549720436896,-0.130089586078084,0.00324897491522343,0.0175162507661739
ARF1,hsa-miR-25-3p,0.67242989031502,-0.127447709114921,0.0039406172351353,0.0204428912229669
FOXN3,hsa-miR-106b-5p,0.672241125704747,-0.271815107140665,4.34016156554627e-10,1.81300461128451e-08
ATP11B,hsa-miR-590-3p,0.672233771293302,-0.180480456075221,4.13983611568511e-05,0.0004742984696111
ZADH2,hsa-miR-106b-5p,0.672219377393347,-0.120140024840199,0.0066009844814294,0.0308021410506082
MYO18A,hsa-miR-214-3p,0.672202795167094,-0.132859352405684,0.00264393733943216,0.0148212671569425
ITM2B,hsa-miR-495-3p,0.672197662991064,-0.111849575065929,0.0114826515927181,0.0477280053864172
RPRD1A,hsa-miR-429,0.672175908737692,-0.113060856844436,0.0106124914064855,0.0448669369389232
LRRC57,hsa-miR-590-5p,0.67210420710897,-0.112569347159237,0.010958272996705,0.0460024893526365
NCOA3,hsa-miR-200a-3p,0.672050356918666,-0.12084873805565,0.00628607991723314,0.0296248871560622
FUBP1,hsa-miR-21-5p,0.672041659877122,-0.182859010471181,3.26021745736833e-05,0.00038724705095202
CUL4A,hsa-miR-142-5p,0.671958909295206,-0.133470587773049,0.00252509200356836,0.0142894457123
MED21,hsa-miR-21-5p,0.67180770229456,-0.414115328081809,1.4965154291328e-22,2.72320762487246e-20
LAPTM4A,hsa-miR-138-5p,0.671764331102996,-0.151490339884434,0.000597890726753079,0.00440198058889151
CCDC178,hsa-miR-224-5p,0.671613365573112,-0.128595971372184,0.00362508890770311,0.0191279117857944
ABLIM1,hsa-miR-590-3p,0.671548362835026,-0.232735526213313,1.05966063403963e-07,2.61474265022504e-06
SC5D,hsa-miR-21-5p,0.67152479852906,-0.294207973295019,1.21479583221186e-11,6.61951191134854e-10
CDC14A,hsa-miR-142-3p,0.671481784365168,-0.120737845605261,0.00633444583635021,0.0297973339826204
FBXO3,hsa-miR-539-5p,0.671341623794679,-0.13532710059412,0.00219337061227269,0.0127342582983668
RBPMS2,hsa-miR-25-3p,0.671131426091725,-0.224801937979601,2.89600898349086e-07,6.40303361795679e-06
EIF4E3,hsa-miR-590-3p,0.671059060805098,-0.124073851681346,0.00501674905743678,0.0248198499173519
EMC4,hsa-miR-15a-5p,0.671056328585389,-0.119176724697346,0.00705167363148202,0.0324721349596128
ANKRD34A,hsa-miR-185-5p,0.670963946214643,-0.13621019624731,0.00204999986617297,0.0120608081809102
DCP1A,hsa-miR-590-3p,0.670874619851092,-0.147341160535323,0.000845357101371996,0.00586783626057906
NISCH,hsa-miR-16-5p,0.670796324502606,-0.154656468309982,0.00045630538753473,0.00352733108338099
TTC9,hsa-miR-106b-5p,0.670742361563379,-0.204170238269995,3.34269710647225e-06,5.50909632752316e-05
TMEM245,hsa-miR-16-5p,0.670692259590954,-0.163584435869441,0.00020708430499802,0.00183910062036028
HNRNPU,hsa-miR-21-5p,0.67059189344384,-0.199095306531144,5.88143300235595e-06,8.93684315500699e-05
EP300,hsa-miR-590-3p,0.670588604526519,-0.18796958865057,1.93138543556423e-05,0.000247374647277811
ETNK2,hsa-miR-155-5p,0.670573928473855,-0.151187408306862,0.00061338580940154,0.00449447289795009
KIAA0825,hsa-miR-590-3p,0.670549112870194,-0.127597307181908,0.00389814676402046,0.02027474552865
RPS6KA2,hsa-miR-106b-5p,0.670542247295357,-0.217693139050852,6.91296303029312e-07,1.38231314044549e-05
PABPC5,hsa-miR-590-3p,0.670487725703724,-0.168287186003913,0.000134319777874664,0.00127978369571537
WAC,hsa-miR-590-3p,0.670420719754061,-0.158228376116057,0.000334306975738449,0.00272395600631275
PRR14L,hsa-miR-106b-5p,0.670375500848375,-0.149901107758493,0.000683421589507762,0.00492344061748134
LEPROTL1,hsa-miR-429,0.670278190206183,-0.202826841153816,3.88739169209775e-06,6.27381623586232e-05
ZBTB11,hsa-miR-590-3p,0.670229596673969,-0.124768503431333,0.0047756499847243,0.0238411769432559
PIP4K2A,hsa-miR-122-5p,0.670215357550505,-0.125234046451054,0.00461997381501133,0.0232242948492587
RABGAP1,hsa-miR-106b-5p,0.670147657394178,-0.226592217714392,2.31554047384651e-07,5.25928789987537e-06
ARFIP2,hsa-miR-133a-3p,0.670055189861592,-0.222057058988907,4.06623177104687e-07,8.62532570880659e-06
AREL1,hsa-miR-193a-3p,0.67002014835633,-0.182224774462351,3.47565812761503e-05,0.000409633018662203
SRP72,hsa-miR-200b-3p,0.670008361753344,-0.198168523999974,6.5106795324572e-06,9.73963816674104e-05
PURA,hsa-miR-21-5p,0.670004224626445,-0.330237370025119,1.92833917735323e-14,1.54747796903557e-12
CLCN6,hsa-miR-146b-5p,0.669806611331198,-0.295550332154495,9.70423195397924e-12,5.36310367073699e-10
USP46,hsa-miR-590-3p,0.669670351161989,-0.120121439331993,0.00660942965654301,0.0308309704738461
FLOT2,hsa-miR-214-3p,0.669635484000847,-0.145905605111227,0.000951024300022166,0.00647856280704971
PCDH17,hsa-miR-590-3p,0.66960373611017,-0.160334998578277,0.000277403446135021,0.00233677722569444
GLYR1,hsa-miR-21-5p,0.66946843042607,-0.29160162989776,1.87257017082921e-11,9.93996784630699e-10
AFF1,hsa-miR-130b-3p,0.669464291740751,-0.296100725558408,8.84747487296984e-12,4.9170813111687e-10
NCOA1,hsa-miR-376c-3p,0.669369414111974,-0.128658868908616,0.00360848626308821,0.0190615659309094
UBE2H,hsa-miR-502-3p,0.669258431367874,-0.142054894239577,0.0012976199725729,0.00833654564738682
STC2,hsa-miR-532-5p,0.669251749882327,-0.232221425799691,1.13224844684183e-07,2.76687652118649e-06
ACTN4,hsa-miR-142-5p,0.669193930017431,-0.14801473036656,0.000799617100997908,0.00560174703973383
ANK3,hsa-miR-590-3p,0.669166365014347,-0.135700290949633,0.0021317005284144,0.0124332630166157
IFNAR2,hsa-miR-30b-5p,0.669036589105604,-0.279667492698649,1.28438665855662e-10,5.96264451411324e-09
THSD4,hsa-miR-204-5p,0.669034116595537,-0.258667624996398,3.05912242938722e-09,1.07591333070801e-07
PLAA,hsa-miR-590-3p,0.669027761743679,-0.125434076320734,0.0045545032070823,0.022969608774324
RYK,hsa-miR-590-3p,0.668796016873976,-0.143676848916371,0.00113946765286637,0.00750390892336069
KIF1B,hsa-miR-106b-5p,0.668724157162757,-0.233989289090965,9.00971500319678e-08,2.25850994521508e-06
DAB2,hsa-miR-203a-3p,0.668628714775919,-0.111484606710049,0.0117569331806207,0.048611822891131
LCA5,hsa-miR-590-3p,0.668625506130926,-0.145319611837245,0.00099756301616624,0.00673864375772412
THAP1,hsa-miR-138-5p,0.668611312970701,-0.111817767382603,0.0115063284677793,0.0478008571125757
RNF13,hsa-miR-224-5p,0.668531664649359,-0.116162084803192,0.00864540676842362,0.0381699952824409
YWHAG,hsa-miR-30b-5p,0.668522185162779,-0.230235407638126,1.46040780074422e-07,3.47515101818029e-06
ATXN7L1,hsa-miR-130b-3p,0.668404356882603,-0.15986276424792,0.000289310460062239,0.00242020657456936
VCL,hsa-miR-34a-5p,0.66830937097174,-0.118250627138736,0.00751073079682371,0.0341581771157589
GCNT2,hsa-miR-141-3p,0.668252444613656,-0.124861953526241,0.00474402602547331,0.0237196941757009
EPAS1,hsa-miR-142-5p,0.668246176970113,-0.328175638557909,2.85599380625679e-14,2.24879547039979e-12
SLC10A7,hsa-miR-21-5p,0.668190111326723,-0.144005050879629,0.00110971042985465,0.00734439055807828
GALNT2,hsa-miR-429,0.668170818476938,-0.132070134502349,0.00280492513788757,0.0155624506018789
RBM6,hsa-miR-503-5p,0.668077103604067,-0.204119799606586,3.36175801221025e-06,5.53768972710711e-05
FBXL5,hsa-miR-224-5p,0.668010186919148,-0.164186661572921,0.00019604374874366,0.00175826989621591
KATNBL1,hsa-miR-196b-5p,0.667942738758307,-0.113032721993057,0.0106320203205007,0.0449320434671734
HIC2,hsa-miR-185-5p,0.66774972958259,-0.131246649628791,0.002982373297495,0.016351886808425
ING5,hsa-miR-196b-5p,0.667717372790745,-0.141619155870901,0.00134342317771776,0.00858015162301276
HMBOX1,hsa-miR-224-5p,0.667700315779903,-0.137453332065401,0.0018626780256004,0.01117073008486
NRP1,hsa-miR-185-5p,0.6676950085316,-0.209179662756582,1.88697489824242e-06,3.34915730675165e-05
DCAF10,hsa-miR-590-3p,0.66749414935463,-0.21976847766489,5.37834016006907e-07,1.10865735847395e-05
NECAB1,hsa-miR-590-3p,0.667356730979017,-0.119576999983709,0.00686115826365177,0.03176897760295
SLC39A14,hsa-miR-200c-3p,0.667265304617755,-0.145229912845716,0.00100486952145865,0.00677889332874429
MAPT,hsa-miR-34a-5p,0.667084254079723,-0.151509082861539,0.000596944051028477,0.00439560547738644
HNRNPA1,hsa-miR-15a-5p,0.667052329397705,-0.134241233273615,0.00238220068048794,0.0136133974188287
FAM13A,hsa-miR-758-3p,0.667047028336757,-0.136306112796415,0.00203495533330377,0.0119887733210623
CLDND1,hsa-miR-506-3p,0.667002450493925,-0.118176479401625,0.00754861548377762,0.0342917775617314
SENP6,hsa-miR-590-3p,0.66695483524336,-0.115296044328322,0.00915908792776109,0.0399820936345919
RNF6,hsa-miR-21-5p,0.666949915029754,-0.182870831378647,3.25632478452896e-05,0.000386925912211042
CORO1C,hsa-miR-200a-3p,0.666944521660749,-0.114379815549547,0.00973194118300359,0.0419426660720062
NCALD,hsa-miR-181a-5p,0.666755898941978,-0.124352223173992,0.00491884459012581,0.0244231990604267
FAM8A1,hsa-miR-106b-5p,0.666753778746921,-0.143917545674734,0.00111757345874101,0.00738609830751769
ACVR1B,hsa-miR-214-3p,0.66674442752439,-0.178935818524474,4.82661254204664e-05,0.000540519011629548
KLF4,hsa-miR-130b-3p,0.66672800407296,-0.120623070820119,0.0063848564547701,0.0299892999740111
PGRMC2,hsa-miR-214-3p,0.666713188608777,-0.112771461416356,0.0108148933128977,0.0455296492884687
IRAK4,hsa-miR-106b-5p,0.666704245784243,-0.113604044262544,0.0102416393798721,0.0436466951530871
RASGEF1B,hsa-miR-503-5p,0.666670038678573,-0.123975856828436,0.00505163012446145,0.0249629120786361
NUP160,hsa-miR-200b-3p,0.666652357693852,-0.152010151367237,0.000572145791459296,0.00424395946046345
TPRG1L,hsa-miR-93-5p,0.666607505969523,-0.180436771425043,4.15791893735524e-05,0.000476119565321607
HLF,hsa-miR-130b-3p,0.666603913114509,-0.323726206364261,6.59914409860689e-14,5.00073581143597e-12
AK2,hsa-miR-141-3p,0.666584170965313,-0.176113183996795,6.36824627743388e-05,0.000683209921539781
ZBTB18,hsa-miR-33a-5p,0.666571017997351,-0.143173820466782,0.00118650593719286,0.00774949809639282
PAG1,hsa-miR-429,0.666563115192841,-0.153016166364144,0.000525219344283685,0.0039582601708056
CELF1,hsa-miR-507,0.666457312449338,-0.157343663776308,0.000361308393458549,0.00290568744064536
METAP1,hsa-miR-34a-5p,0.666422577327289,-0.267407104611699,8.45309456039781e-10,3.34612165832437e-08
KCTD15,hsa-miR-429,0.666320231721148,-0.25230560142751,7.57678901837476e-09,2.4582320435346e-07
ANK3,hsa-miR-199a-5p,0.666294287938167,-0.169044738750078,0.000125135759128669,0.00120654111614952
PAK4,hsa-miR-193a-3p,0.666276764714199,-0.142578808741387,0.00124445221229692,0.00805397788084778
MPP5,hsa-miR-590-3p,0.666189939769087,-0.210630890619878,1.59471667021906e-06,2.89367814940633e-05
SRL,hsa-miR-21-5p,0.666149243685011,-0.28244110804412,8.2769143505261e-11,4.01013920656968e-09
FAM20B,hsa-miR-130b-3p,0.666093915659002,-0.122039886730083,0.00578707675121928,0.0277858329471488
PHF21A,hsa-miR-200b-3p,0.666042755131457,-0.132872451450109,0.00264133787144896,0.0148115744598047
CSRNP3,hsa-miR-21-5p,0.666030963376318,-0.188265851133027,1.87283353628827e-05,0.000241508072619801
KCNK5,hsa-miR-760,0.666027721946567,-0.190298157413829,1.51434807395507e-05,0.000201477355069865
PEG10,hsa-miR-34a-5p,0.666005172294867,-0.234790694546044,8.11833064875907e-08,2.05637920050434e-06
LANCL1,hsa-miR-590-5p,0.665973138618316,-0.134063612346166,0.002414464151514,0.0137702914066798
WDR82,hsa-miR-362-3p,0.665916157736774,-0.114565184423566,0.00961353800188303,0.0415376604442687
CBFA2T3,hsa-miR-211-5p,0.665879239590727,-0.11369010757819,0.0101839487671016,0.0434655215303759
NCOA3,hsa-miR-215-5p,0.665773583213704,-0.204462959491527,3.23410079250984e-06,5.35542759075208e-05
TSPAN9,hsa-miR-106b-5p,0.665693683674166,-0.11112160810876,0.0120354656304325,0.049462772829232
RBPMS,hsa-miR-199a-5p,0.665628531484667,-0.173905928611044,7.88616102781491e-05,0.000817836911011878
NEDD4L,hsa-miR-142-5p,0.665613626316815,-0.200722897604684,4.91429031577857e-06,7.67455860479898e-05
STEAP2,hsa-miR-590-3p,0.665608193331079,-0.14642507216671,0.000911454164015045,0.00625338543931876
STK3,hsa-miR-21-5p,0.665599475861168,-0.196428865611578,7.86921419451415e-06,0.00011487954792308
FGF9,hsa-miR-16-5p,0.665519327824485,-0.129425606771488,0.00341156662212862,0.0182051714734598
MAPK6,hsa-miR-200a-3p,0.665511862858708,-0.158024817192008,0.000340347402940706,0.00276509163446952
ERBB4,hsa-miR-146a-5p,0.665441355854149,-0.123309217990599,0.00529477809205463,0.0259137880013134
